76.5064,295.736,43.1112,77.9107,283.688,43.6618,78.9775,270.915,44.3932,80.0122,260.063,44.6463,80.9516,247.455,44.7885,81.8404,235.51,44.925,82.4355,223.208,44.5607,82.8096,212.53,43.8273,83.5375,200.591,42.8249,83.8449,190.147,41.2976,83.9051,179.308,40.0333,84.1337,168.264,38.4069,83.9522,157.639,38.6462,83.7962,147.629,36.61,83.7807,136.775,34.2798,83.4796,127.67,28.86,83.1264,117.687,26.1906,82.6456,108.689,22.8105,82.2657,97.8806,19.8393,81.8931,87.7798,20.0309,81.1518,79.1755,12.8338,80.5147,69.1904,9.11599,79.6586,60.8598,4.62326,79.1903,50.8446,5.2838,78.3867,42.7798,4.51853,76.9988,36.4046,7.32099,76.5238,27.5588,11.4046,75.0184,21.3823,13.3366,74.4011,12.8513,17.0981,72.925,6.3123,18.3409,72.428,-1.76497,21.6689,71.3311,-9.19672,23.6716,70.2128,-16.0247,25.2714,69.085,-23.205,26.8025,67.9479,-30.0787,27.8307,66.8109,-36.8622,28.5326,65.5839,-41.5361,27.5318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76.9825,291.679,43.2084,78.3446,278.502,43.9581,79.4093,267.215,44.726,80.3789,254.186,45.1102,81.3234,243.058,44.8138,82.1954,231.377,44.7167,82.7767,219.324,44.1369,83.3281,207.917,43.3721,83.6727,198.009,42.0514,84.121,185.971,40.8992,84.1766,175.37,39.2518,84.3676,163.751,37.6427,84.1994,153.437,35.5894,83.8584,143.585,32.9041,83.6868,133.527,30.3473,83.6489,122.715,27.9247,83.1496,113.519,24.8006,82.7735,103.034,21.7023,82.295,94.0792,18.2707,81.6599,84.9123,14.5776,81.1706,75.1865,10.9896,80.437,66.6832,6.64153,79.7027,57.6689,3.24792,78.8823,50.0652,6.9044,77.9756,42.831,10.2347,77.1052,35.2597,13.5925,76.1558,27.7189,16.6778,75.1506,20.8382,19.0774,74.0777,13.3766,21.6985,73.078,6.55866,23.5711,71.9211,-0.530982,25.4467,70.8446,-7.49991,27.1517,69.6409,-14.4545,28.5388,68.426,-16.7687,26.9669,67.3009,-27.9159,30.3155,66.0866,-34.6728,30.8288,64.7833,-41.0286,30.9698,63.5271,-47.8793,30.9488,,,,,,,,,,,,,,,,,,,,,,,,,,,
76.738,293.054,43.001,77.8577,279.782,43.7638,78.6716,267.232,44.2424,79.4664,256.606,44.0123,80.1808,244.185,43.9389,80.834,231.355,43.8274,81.2814,221.323,42.6851,81.851,208.829,41.9204,82.2069,197.963,40.3835,82.3138,186.711,38.9077,82.3911,175.209,37.2884,82.4896,165.092,35.1856,82.5026,153.165,34.71,82.3961,143.359,30.3341,82.2398,132.597,27.6619,82.0915,122.36,24.6078,81.6073,112.517,21.4032,81.4199,101.489,18.4193,80.9194,90.937,15.0009,80.3367,82.3383,10.9008,79.7304,72.5933,6.8244,78.9883,62.7641,2.76532,78.1688,54.5,2.25027,77.3738,45.8098,6.06589,76.2562,38.6272,9.02562,75.3108,30.4464,12.235,74.3044,22.6599,14.7607,73.1242,14.9246,17.2321,71.9096,7.54801,19.2431,70.7789,0.00419827,21.1052,69.5808,-12.0223,25.2474,68.251,-14.885,23.9507,66.9778,-21.9743,24.7608,65.7375,-29.5516,25.8057,64.297,-36.3762,25.8433,62.9266,-43.6111,26.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.2089,288.859,43.8908,78.5564,275.832,44.6184,79.3648,264.65,45.3723,80.1148,252.919,45.5534,81.035,240.653,45.9072,81.6812,229.046,46.0193,82.0774,218.072,45.4638,82.455,207.637,44.7207,82.7627,195.892,43.9358,82.8516,184.76,42.7928,83.1094,173.419,41.4753,82.9926,163.382,39.8878,82.8586,153.08,37.9813,82.5716,143.933,35.6441,82.3649,131.893,33.5475,82.0603,122.356,30.9134,81.58,112.597,28.092,81.2694,102.741,24.9192,80.7937,92.7593,21.8003,80.1852,83.1681,18.0857,79.7413,73.5568,14.4504,79.0345,64.7025,10.2727,78.4642,54.9289,6.1508,77.7902,45.914,1.54124,76.897,37.8316,3.1497,75.9318,30.0471,6.96003,74.7856,22.9374,10.1569,73.8225,15.2944,13.2702,72.6923,7.71251,16.1651,71.643,0.290396,18.814,70.4554,-7.08308,21.0641,69.1485,-14.1689,22.8319,67.845,-21.139,24.4842,66.6491,-28.1997,25.8393,65.2941,-35.4,27.1049,63.8656,-42.1963,27.6797,62.4992,-48.9774,28.4688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76.4779,292.909,43.5391,77.3831,282.133,44.6597,78.2305,270.649,45.4228,78.796,259.726,45.9103,79.5298,247.039,46.5037,80.0179,236.163,46.4278,80.6846,224.801,46.3015,80.8827,213.992,45.755,81.0726,203.729,44.8066,81.2087,192.165,43.8285,81.3382,181.215,42.5,81.2871,171.593,40.6835,81.0242,161.589,38.7464,80.9215,150.618,36.6757,80.478,140.816,34.2027,79.8935,132.053,31.3336,79.459,121.77,28.4167,78.9048,113.107,25.1442,78.4835,102.528,22.0834,77.6357,93.9171,18.2009,76.9484,84.1199,14.7589,76.148,75.1592,10.718,75.2238,66.0037,6.50766,74.1978,57.5492,1.75558,72.9912,51.1323,3.16987,71.8614,43.9901,7.0163,70.6708,36.7929,10.7236,69.4275,29.9005,13.9879,68.2645,22.9838,16.8614,66.9396,16.3149,19.518,65.5915,9.58747,21.8639,64.2193,3.09743,23.787,62.8455,-3.40172,25.6885,61.4558,-9.72022,27.0121,60.0952,-16.2811,28.3793,58.6424,-22.6769,29.3767,57.0693,-28.5448,29.7217,55.7961,-35.127,30.3888,54.2233,-41.123,30.3435,52.7597,-47.4923,30.3282,,,,,,,,,,,,,,,,,,,,,
76.2585,297.146,42.9,77.4003,283.594,43.9329,78.4809,270.87,44.4047,79.2844,259.996,44.6636,79.815,249.625,44.6766,80.5335,238.712,44.1655,81.1945,227.266,43.6363,81.5778,215.374,43.1017,81.7535,205.057,41.9904,82.1082,194.367,40.4687,82.2403,184.142,39.0338,82.1689,174.382,37.0698,82.0773,164.261,34.988,81.9702,153.879,32.2249,81.6781,143.918,30.1927,81.2415,135.042,27.1672,80.9401,124.617,24.6661,80.3638,116.423,21.2302,79.9104,106.214,18.2025,79.1807,97.4803,14.6549,78.4802,89.0508,10.7896,77.637,80.3519,6.8562,76.818,71.4826,3.03061,75.9074,63.5936,2.24003,74.9196,56.3335,5.52001,73.8451,48.9792,8.70218,72.7005,42.3089,11.2819,71.6188,34.8389,13.9923,70.3479,28.3214,16.0218,69.1502,21.7272,17.7483,67.9213,14.4486,19.6491,66.5199,8.26515,20.7275,65.2257,1.47619,21.8744,63.9048,-5.10103,22.5852,62.4644,-11.4988,23.149,61.0116,-17.7481,23.2507,59.6861,-24.1901,23.4731,58.1537,-30.377,23.1363,56.6673,-36.8553,22.5317,55.2191,-43.0369,22.2768,53.5483,-48.7843,20.9115,,,,,,,,,,,,,,,,,,
76.9512,288.846,43.8951,78.0545,275.746,44.8841,78.6506,265.879,44.9431,79.4201,254.039,45.3796,80.131,241.764,45.2707,80.7812,229.073,45.1241,81.2002,218.085,44.5912,81.3859,207.65,43.4391,81.7015,195.009,42.4411,81.6631,185.6,40.7912,81.7815,174.993,38.952,81.6999,164.863,36.824,81.5998,154.449,34.5991,81.2998,143.794,31.9307,81.1935,133.675,29.2209,80.8974,123.347,26.1369,80.596,112.894,23.0698,80.0269,104.546,19.1244,79.8715,93.3607,15.99,79.2948,84.1404,12.0418,78.7148,74.304,8.08051,77.8845,65.6835,3.36816,77.3678,56.8436,2.0688,76.2105,49.4991,5.65519,75.3756,41.4639,9.27596,74.3348,33.806,12.5918,73.2371,26.8269,15.1862,72.2028,18.9221,18.0283,71.0057,11.9606,20.2189,69.894,4.50634,22.5025,68.6412,-2.68802,24.1614,67.3727,-9.56167,25.5702,66.1056,-16.6338,26.8018,64.737,-23.4871,27.5658,63.3862,-30.2856,28.1114,62.0867,-37.3788,28.7015,60.5962,-43.8038,28.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.9463,286.287,43.768,79.2889,274.696,44.2926,80.5443,262.461,44.7403,81.4992,250.859,44.9303,82.7854,236.616,45.1868,83.4453,227.374,44.4951,84.4249,215.557,44.1373,84.9305,204.377,43.1606,85.4454,194.663,41.8477,85.806,181.979,40.8833,86.1808,170.845,39.4102,86.507,159.55,37.607,86.6634,149.54,35.3643,86.6009,139.292,32.8638,86.5111,128.882,30.3159,86.3977,118.369,27.5635,86.2622,107.798,24.6395,86.0008,98.2459,21.0525,85.5905,89.0667,17.3496,85.3034,79.3221,13.732,84.8308,69.0405,9.95416,84.3035,60.4869,5.3969,83.7329,50.9846,0.940256,83.0439,42.9494,3.47392,82.2421,35.0921,7.05712,81.3477,27.3263,10.4845,80.499,19.6757,13.4832,79.5747,12.1132,16.1122,78.5766,4.37937,18.5527,77.649,-2.90115,20.6325,76.664,-10.3007,22.5681,75.5396,-17.6014,24.1657,74.4878,-24.9458,25.4462,73.326,-32.1361,26.5699,72.1616,-39.1735,27.3604,71.1705,-46.6811,27.9897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76.0093,298.491,42.9586,76.6643,286.131,44.0568,77.5364,274.404,45.0956,78.1233,263.346,45.3466,78.6639,251.604,45.7778,79.1785,240.502,45.7188,79.648,228.882,45.6162,79.8959,218.9,44.6784,80.2633,205.537,44.2682,80.4428,194.748,43.3392,80.6149,184.512,41.8411,80.5809,174.735,39.8211,80.5277,164.6,37.8776,80.4577,154.192,35.6337,80.2063,144.241,32.9576,79.9653,134.723,30.2395,79.8593,123.737,27.4804,79.6032,113.861,24.1941,79.0539,105.472,20.396,78.4836,95.7181,16.6873,77.9263,85.8694,13.2313,77.3938,76.4323,9.347,76.5914,67.7267,4.90106,75.8154,58.9252,1.07016,75.116,51.1498,4.70591,74.0606,44.4804,8.119,73.1884,37.0386,11.4575,72.2439,29.9517,14.5019,71.2347,22.8444,17.3122,70.169,16.0269,19.6291,69.1799,8.65147,21.9154,68.0276,2.11376,23.6308,66.9678,-4.90836,25.3503,65.8786,-11.637,26.7092,64.6636,-18.1849,27.5697,63.5534,-24.8686,28.3779,62.3521,-31.5624,28.892,61.1527,-38.0104,29.1098,59.8859,-44.5036,28.948,,,,,,,,,,,,,,,,,,,,,,,,
76.5207,297.152,42.8967,77.9463,286.287,43.768,79.4944,272.133,44.6899,80.7627,261.252,44.9307,81.7371,250.884,44.9242,82.8448,238.827,44.815,83.7063,228.517,43.8444,84.6843,216.664,43.2779,85.185,205.422,42.3194,85.4881,195.652,40.8128,86.2956,183.841,39.2663,86.6968,173.418,37.4441,86.924,164.263,34.945,87.1961,152.567,32.8923,87.1554,142.844,30.0502,87.2653,132.912,27.1579,87.1946,123.398,24.0663,87.2378,113.137,20.9739,86.976,103.85,17.3725,86.8927,94.9654,13.2641,86.5628,84.8783,9.81989,86.2783,75.7183,5.73704,85.98,66.4578,1.45486,85.3996,58.9322,4.03415,84.7023,51.8437,7.39804,84.0027,44.3459,10.6555,83.327,36.8742,13.485,82.563,29.7758,16.0445,81.8125,22.4063,18.5204,80.9743,15.0834,20.6571,80.1895,8.15205,22.4463,79.3178,0.982544,23.9817,78.394,-5.86053,25.1421,77.5114,-12.8493,26.0912,76.5791,-19.7348,26.8566,75.5193,-26.1887,27.0569,74.6033,-33.0779,27.3542,73.4795,-39.8109,27.0385,72.5192,-46.3047,26.8184,,,,,,,,,,,,,,,,,,,,,,,,
76.783,297.175,42.8908,78.6964,285.088,43.4389,80.4912,272.255,44.4158,81.9819,261.431,44.4096,83.3759,249.969,44.353,84.9012,238.006,44.2464,85.9418,227.762,43.282,86.8974,216.962,42.5451,88.0285,206.742,41.3988,88.9868,194.309,40.42,89.5761,184.279,38.5297,90.4536,173.132,36.8726,90.7971,164.052,34.3687,91.531,152.51,32.0984,91.6589,144.248,29.0685,91.8884,134.996,25.7796,92.0221,124.864,22.8476,92.2946,114.642,19.1833,92.4156,105.444,15.8857,92.3345,96.0543,12.1123,92.1409,87.524,7.67291,92.1962,78.3913,3.3378,92.0056,69.36,2.53463,91.5293,61.9343,6.10981,91.0446,54.5172,9.67098,90.5942,47.4681,12.4505,89.9991,40.421,15.4048,89.5151,33.0764,18.0908,88.8071,26.0646,20.3975,88.2407,19.1299,22.3325,87.5412,11.9581,24.2158,86.8854,5.17499,25.7687,86.1394,-1.59101,26.8308,85.3114,-8.27658,27.778,84.6034,-15.059,28.4967,83.7397,-21.6004,28.74,82.9134,-28.0034,28.9268,82.031,-34.3682,28.7143,81.1002,-40.6508,28.3339,80.2808,-47.167,27.6362,,,,,,,,,,,,,,,,,,,,,
77.7777,293.008,43.5124,79.6261,279.745,44.5037,81.651,268.521,44.9888,83.3103,256.649,45.402,84.6542,245.392,45.5606,86.3609,233.731,45.1859,87.4337,225.702,44.3033,88.7006,213.086,43.892,89.7719,203.023,43.1597,90.8805,190.874,41.9217,91.919,179.373,41.165,92.6248,170.102,38.9205,93.2542,160.472,36.7537,94.0905,149.197,34.8147,94.4921,140.499,31.7352,95.0378,129.625,29.4898,95.1876,121.069,26.1484,95.5854,111.739,22.7766,95.8282,101.177,19.6189,95.8718,92.6519,15.9412,96.1516,83.5122,11.9763,96.1762,73.8064,8.14151,96.1396,65.3822,3.67474,96.1204,56.6616,1.83296,95.8467,48.8556,5.79597,95.4951,41.8399,9.06514,95.0899,34.5102,12.2083,94.6752,27.2692,15.0579,94.2158,19.8495,17.9105,93.7911,12.8322,20.0977,93.2743,6.19109,22.0591,92.6745,-1.13741,23.8624,92.1108,-7.99391,25.5654,91.3778,-14.5892,26.581,90.8187,-21.3939,27.5644,90.1525,-28.2599,28.2625,89.4579,-34.6146,28.4887,88.7242,-41.3251,28.7051,87.8654,-47.7865,28.3915,,,,,,,,,,,,,,,,,,,,,,,,
77.724,288.841,44.1433,79.6042,278.478,44.4492,81.3524,266.093,44.8851,82.982,253.199,45.2461,84.5595,242.159,45.1658,86.0323,230.669,44.5784,87.0306,220.759,43.6226,88.2984,208.438,43.0165,89.5017,196.838,42.0174,90.3942,184.987,41.0452,91.1859,176.254,38.7998,91.96,164.786,37.146,92.6965,153.949,35.2011,93.0829,144.336,32.4438,93.6786,133.238,29.9715,93.9859,123.919,26.9423,94.2437,114.414,23.5375,94.6844,103.732,20.8446,94.8763,94.5874,17.1248,94.9751,84.8363,13.484,95.0287,75.0696,9.76375,94.9758,66.151,5.45277,94.8881,57.1604,0.957656,94.5641,49.5913,4.04991,94.1108,42.471,7.41446,93.7122,34.7247,10.8071,93.1157,27.6965,13.5937,92.617,20.4649,16.2571,91.9999,13.3076,18.5564,91.3062,6.49973,20.3869,90.6865,-0.667861,22.2763,89.9999,-7.48835,23.6405,89.3088,-14.3898,24.8695,88.5391,-21.171,25.776,87.7986,-27.8003,26.3802,86.9734,-34.5191,26.6588,86.2041,-41.6968,27.0307,85.276,-48.0912,26.8375,,,,,,,,,,,,,,,,,,,,,,,,,,,
