53.843,288.025,42.6606,53.7422,278.132,44.7174,53.9839,266.182,46.5828,53.5755,258.449,47.5571,53.5676,247.465,48.8151,53.504,238.138,49.6067,53.2092,229.169,49.9267,53.1389,220.618,50.0043,52.8403,212.377,49.4409,52.8573,202.537,49.0205,52.6106,194.007,48.0532,52.6114,184.97,46.8774,52.3101,177.96,45.0284,52.1482,168.662,43.1752,52.3626,159.864,41.188,52.1351,152.045,38.3879,52.0971,144.531,35.6832,52.1703,135.135,32.7228,51.6795,129.356,29.1801,51.9606,119.944,26.1419,52.1169,112.137,21.9875,51.7467,104.979,18.0429,51.5719,97.4728,13.7562,51.5012,90.7789,8.88707,51.3079,83.6125,3.94363,51.4599,75.8953,2.75713,51.2324,68.1338,6.92597,51.4231,59.5682,11.4063,51.1144,52.1505,14.8782,51.1956,44.0236,18.3582,51.1787,35.9071,21.4212,51.167,28.2679,24.1747,51.0731,20.6397,26.5789,51.1617,12.8544,28.7519,51.1334,5.42322,30.3774,51.1643,-2.19259,31.6401,51.1676,-9.90167,33.0262,51.1298,-17.0202,33.5349,51.0393,-24.0391,33.9117,51.0388,-31.3521,34.0984,51.0132,-38.7282,34.052,50.9417,-45.9504,33.712,,,,,,,,,,,,
53.4699,284.953,43.907,53.6264,275.234,45.9139,53.8164,264.711,47.5392,53.9922,254.676,48.8532,53.9302,245.013,50.1227,53.8022,236.959,50.4723,53.717,228.137,50.5342,53.6858,218.589,50.7704,53.8921,208.572,50.2927,53.5895,200.756,49.7458,53.821,190.612,48.8671,53.7045,183.499,47.349,53.666,174.917,45.6233,53.6639,165.841,43.7548,53.6529,157.123,41.5932,53.3648,150.173,38.8178,53.563,141.365,36.2757,53.3484,133.452,33.1615,53.2987,125.85,29.6183,53.532,116.627,26.4229,53.2187,110.683,22.0978,53.2183,102.522,18.0132,53.1296,95.7497,13.3452,53.1535,87.4931,9.16659,53.0361,81.0324,3.67901,53.0404,72.8963,2.92585,52.9073,65.3777,7.01406,52.8886,56.9082,11.1763,52.7362,48.8657,14.8225,52.5963,41.2792,18.1165,52.7157,32.662,21.3265,52.4953,25.4936,23.7948,52.4132,17.3724,26.2398,52.3358,9.71033,28.1945,52.159,2.40347,29.7403,52.0799,-5.3462,31.0674,52.0423,-12.8832,32.2619,52.0593,-20.5012,33.0614,51.9835,-27.7882,33.3163,51.8089,-35.1509,33.6225,51.7491,-42.3237,33.3632,51.8701,-49.7926,32.9331,,,,,,,,,,,,
53.5312,289.38,42.4504,53.9447,279.494,44.7524,54.3725,268.841,46.4072,54.4919,259.856,47.8054,54.8649,250.197,48.3706,55.0065,240.81,49.394,55.3945,230.836,49.858,55.7101,222.401,49.6829,56.0876,212.278,49.4247,55.9429,204.438,48.6539,56.2803,195.148,47.5995,56.3251,187.966,46.2671,56.6612,178.501,44.6752,56.5186,170.971,42.643,56.8197,162.211,40.4255,56.8839,154.49,37.9519,56.9275,147.03,34.8173,57.0297,138.374,31.8043,57.0907,130.709,28.5539,57.132,123.277,24.7091,57.3963,114.86,21.0403,57.2175,108.419,16.6021,57.257,100.997,12.1948,57.2825,93.7666,7.44331,57.4768,86.2229,2.39503,57.5205,79.1781,3.93574,57.5608,71.0839,8.33164,57.7912,62.5855,12.5285,57.8116,55.3815,15.8241,57.9012,47.3078,19.0437,58.0068,39.3114,21.965,58.0786,32.1206,24.2957,58.0686,24.5584,26.4484,58.2148,16.818,28.3804,58.212,9.7214,29.6313,58.2676,2.13343,30.7743,58.2236,-5.03661,31.8994,58.1883,-12.1686,32.2753,58.1917,-19.3987,32.5046,58.2116,-26.4688,32.4966,58.1557,-33.4578,32.1262,58.1353,-40.4912,31.5297,58.1501,-47.8246,30.2647,,,,,,,,,
50.6135,291.455,42.923,51.2823,282.888,45.0053,51.9708,273.398,46.7068,52.9285,263.073,48.5227,53.5412,254.443,49.6012,54.4049,245.06,50.572,55.2143,236.146,50.8127,55.7642,227.551,50.8301,56.546,218.323,50.7853,57.5351,208.572,50.4689,58.025,200.104,49.8153,58.7189,191.142,48.7208,59.5741,182.621,47.2553,60.2207,173.553,45.6322,60.782,166.471,43.5494,61.5513,158.13,41.2883,62.0953,150.06,38.5664,62.6047,142.281,35.2065,63.335,132.771,32.6923,63.9649,125.624,29.0297,64.5835,118.061,25.3316,65.165,110.727,20.8952,65.7286,103.623,16.7909,66.2791,96.1631,12.7029,66.9524,88.9518,7.73635,67.6149,80.9149,3.06392,68.1602,73.9495,3.6282,68.8899,66.2105,8.08981,69.5812,58.0664,12.51,70.2208,50.4054,16.2089,70.9547,42.4936,19.8514,71.6328,35.0341,22.7225,72.1408,27.9757,25.3101,72.9676,19.8701,28.0105,73.6197,12.8319,30.0464,74.3223,5.10989,31.8712,74.8673,-1.90563,33.2619,75.5636,-9.18566,34.3518,76.2951,-16.4031,35.3796,76.8647,-23.4659,35.8956,77.4804,-30.1083,35.9134,78.0109,-37.2661,36.0022,78.727,-44.4148,35.7467,,,,,,,,,
51.8342,293.181,42.6419,52.2892,283.118,44.9596,52.9638,273.584,46.9143,53.4172,263.139,48.748,53.8433,253.201,50.2585,54.1947,244.887,51.2921,54.5688,235.811,52.0007,54.9625,226.064,52.4022,55.3396,216.728,52.7896,55.8946,207.903,52.5072,56.2052,199.41,51.6208,56.5432,190.324,50.9332,56.8524,181.64,49.6746,57.1085,174.138,48.1134,57.6704,163.744,46.6649,57.9416,155.324,44.4182,58.1662,147.953,41.9155,58.4506,138.701,38.9177,58.7097,130.504,36.6115,58.9346,122.596,33.3503,59.1394,114.947,29.7036,59.3521,106.938,25.8767,59.549,99.1918,21.8781,59.9379,90.661,18.091,60.0906,83.3891,13.291,60.0559,76.7502,8.16665,60.3541,69.3988,3.12236,60.8016,61.2635,3.17852,61.0775,52.9581,7.77362,61.4607,45.1951,11.6132,61.7223,37.079,15.3211,61.9826,29.1242,18.824,62.2355,21.3122,21.8774,62.4812,13.6528,24.5212,62.8588,5.64347,27.0436,63.1005,-1.89219,29.206,63.2264,-9.32407,30.7509,63.5859,-17.1085,32.4384,63.7229,-24.5292,33.4971,63.8663,-31.914,34.2719,64.1099,-39.36,34.8813,64.1556,-46.2933,34.9389,,,,,,,,,,,,
52.7109,284.775,43.9423,53.1387,275.072,46.1909,53.2927,265.788,47.8618,53.7173,255.769,49.1595,53.886,246.148,50.1778,54.3173,235.881,51.0895,54.723,226.102,51.7364,54.839,217.749,51.7649,55.1897,208.825,51.3007,55.5634,199.315,50.8116,55.6677,191.085,49.7856,55.799,182.286,48.5634,56.3742,172.299,47.1029,56.4674,164.245,45.2239,56.5436,156.483,42.8509,56.8607,147.563,40.5233,56.9053,140.353,37.4208,57.215,131.37,34.5888,57.3011,123.326,31.3767,57.5653,114.983,27.7698,57.8111,106.928,23.9813,57.8456,99.6423,19.6727,58.2675,91.0245,15.5951,58.4272,84.2257,10.7804,58.6433,76.0455,5.97815,58.6502,69.0493,0.977924,58.6705,60.9777,5.11173,58.9049,52.1693,9.5667,58.9872,43.8591,13.4679,59.0806,35.6609,16.8862,59.0465,27.9137,19.9872,59.1893,19.6614,22.8368,59.2318,11.5932,25.5577,59.1526,3.90293,27.4493,59.2422,-4.06049,29.3886,59.3561,-12.0489,30.9441,59.2724,-19.6282,32.1751,59.3326,-27.3779,33.1041,59.3337,-35.0911,33.8047,59.2499,-42.4081,34.0193,,,,,,,,,,,,,,,,,,
54.6308,288.029,43.4162,54.8071,276.899,45.3962,55.1678,261.229,47.8244,54.4923,259.846,47.807,54.9885,247.661,49.6997,54.8868,238.392,50.235,54.7375,230.594,50.3512,55.1205,215.856,51.2058,54.5723,212.772,50.2164,54.4262,204.997,48.3589,54.6784,194.553,48.966,54.8322,185.595,47.7497,54.7745,176.943,46.2031,54.4213,169.464,42.1945,54.5971,161.397,41.9847,54.3359,153.559,39.5332,54.502,144.638,36.5691,54.4378,132.472,32.1309,54.616,123.66,28.971,54.6199,116.442,28.2444,54.2996,113.036,22.9172,54.2852,104.825,19.1245,54.2107,97.4269,14.4418,54.1401,90.2368,9.94118,54.2755,82.2072,5.20546,54.1104,74.908,1.82532,53.9304,67.2713,5.65159,54.0409,58.3024,9.9026,54.3433,45.7539,15.6198,53.9116,42.6295,16.6085,53.9042,34.6342,19.278,53.9625,26.4117,21.9898,54.3414,13.8915,26.3052,53.8884,10.5726,25.9864,53.7758,2.95941,27.4864,53.7458,-5.08247,28.667,53.7195,-12.6585,29.4967,53.6583,-20.311,30.2917,53.731,-27.9854,30.5289,53.6512,-35.5484,30.437,53.4797,-42.5435,30.0817,,,,,,,,,,,,,,,
56.1432,288.496,42.5635,56.5844,276.027,45.0179,56.6586,266.785,46.4617,56.6695,252.952,48.6235,56.9115,245.895,49.0297,56.7265,237.841,49.394,56.8495,227.965,49.8631,56.6525,220.601,49.3145,57.0453,209.57,49.2366,56.8837,201.834,48.4731,56.9946,192.6,47.4418,57.1289,182.874,46.2226,56.7433,176.006,43.9791,56.8975,166.168,42.2861,57.0009,157.54,40.1225,56.8995,149.184,37.315,57.2246,139.813,34.7737,57.0737,132.749,31.2936,57.1911,123.957,28.1345,57.2633,116.123,24.5779,57.3478,107.92,20.6752,57.3858,100.554,16.224,57.6331,92.3397,12.009,57.4897,85.322,7.09972,57.6977,77.5492,2.11072,57.6552,69.8603,4.429,57.8594,61.8535,8.72127,57.8176,53.2984,12.6041,58.0941,44.5858,16.4071,58.0421,37.0308,19.2697,58.206,28.5263,22.1942,58.2429,20.5157,24.8353,58.4021,12.6787,26.8376,58.4629,4.97216,28.6615,58.6765,-3.06753,30.203,58.7732,-10.6655,31.3776,59.0057,-18.5041,32.2347,59.0385,-25.9489,32.8367,59.1846,-33.3523,33.0892,59.3765,-41.1051,33.1064,59.4496,-48.3306,32.4441,,,,,,,,,,,,,,,
56.2955,291.446,41.8408,56.1451,281.395,44.1834,55.9893,271.842,45.9237,55.8346,262.699,47.3492,56.0026,251.606,48.6061,55.8773,242.188,49.1661,55.7644,233.105,49.9373,55.6397,224.449,50.0069,55.5972,214.093,49.9834,55.4609,206.19,49.1991,55.4047,196.691,48.3653,55.0613,189.33,47.0446,54.8,180.47,45.5072,54.7335,172.01,43.6301,54.7434,162.258,41.7946,54.4316,155.165,38.9682,54.3382,147.591,35.8393,54.4064,137.398,33.3914,54.137,130.295,30.1705,54.1024,122.128,26.5402,54.0607,114.223,22.7149,53.81,107.095,18.5206,53.6275,98.9672,14.2235,53.7619,91.2253,9.89592,53.8348,84.2225,4.85707,53.6918,76.8711,1.9514,53.5841,68.7128,6.80322,53.3395,60.9426,11.0869,53.1428,53.1537,15.0188,53.0612,44.5814,18.9697,52.7619,37.602,22.0649,52.7564,29.2047,25.1022,52.4645,21.8891,27.7116,52.108,14.5523,29.8698,52.08,6.80583,31.8072,51.8544,-0.601137,33.4774,51.6707,-7.90817,34.6667,51.2562,-13.7157,34.9519,51.3408,-22.8738,36.4987,51.1663,-30.2572,36.9008,50.9279,-37.3122,36.9241,50.8984,-44.683,36.8933,,,,,,,,,,,,
55.5921,282.659,43.9914,54.6697,274.121,46.0755,54.0653,264.722,47.7764,53.2368,255.699,48.9387,52.7232,245.894,49.9977,52.2277,236.498,50.7875,51.5277,227.43,51.336,50.9022,217.693,51.5973,50.1723,210.401,50.8745,49.6371,200.416,50.4731,48.8573,191.719,49.537,48.3552,182.515,48.3964,47.613,174.457,46.7682,46.896,166.652,45.0188,46.312,157.508,43.115,45.2621,150.072,40.6263,44.9352,140.863,37.7914,43.8608,134.567,34.435,43.3989,125.809,31.365,42.7275,117.923,28.1069,42.3432,109.072,24.504,41.3939,102.742,19.9881,40.971,94.929,15.8661,40.0471,88.8235,10.8375,39.7007,80.7881,6.32336,38.9457,73.8553,1.47084,38.3866,66.0516,5.57354,38.0185,57.7451,10.029,37.5572,49.8218,14.1135,37.0677,41.808,17.7686,36.5669,33.7563,21.16,36.128,25.3499,24.4648,35.541,18.3857,26.7577,34.9878,10.6599,29.2195,34.4817,3.29165,31.1151,33.8969,-4.15589,32.7043,33.4082,-11.8226,34.2248,33.0366,-19.3564,35.434,32.4732,-26.7433,36.1645,31.9681,-34.0496,36.7186,31.5126,-41.3168,36.8721,30.9341,-48.2349,36.5096,,,,,,,,,,,,
55.9435,286.99,43.0569,55.7964,277.163,45.097,55.4128,267.675,47.0649,54.984,259.881,48.2743,54.9885,247.661,49.6997,54.6178,239.437,50.3007,54.3046,230.414,50.8315,53.9995,221.753,51.123,53.476,213.409,50.7657,53.2264,204.446,50.3697,53.0258,194.908,49.7453,52.7274,187.579,48.416,52.5737,177.885,47.2364,52.1192,170.209,45.0135,51.7381,161.95,43.2465,51.3385,153.998,40.4154,50.839,147.787,36.7728,50.8579,137.456,35.2621,50.4754,130.239,31.8696,49.9218,123.139,28.0905,49.6971,114.382,24.8491,49.3646,107.128,20.6754,48.7822,101.164,16.0963,48.3007,94.1384,11.5842,48.2708,85.7551,7.19111,47.5802,79.4991,1.68421,47.2376,71.8053,4.48925,47.1174,63.1862,9.0379,46.7778,55.8846,12.7963,46.5949,47.6687,16.4828,46.2534,40.2281,19.5347,45.9807,32.7853,22.3277,45.6532,25.2886,24.7806,45.5916,17.2465,27.161,45.2851,9.843,29.0967,45.1232,1.92085,30.7889,44.8021,-5.0846,31.9649,44.4492,-12.106,32.7488,44.2074,-19.2782,33.3804,43.942,-26.3995,33.7003,43.5014,-33.5575,33.8169,43.3727,-40.8642,33.7561,42.8185,-47.3478,32.9757,,,,,,,,,
55.3899,288.236,43.1217,55.019,278.199,45.6902,54.6519,268.661,47.6504,54.0561,259.48,49.2992,53.7585,249.565,50.5809,53.2028,241.107,51.8804,52.7496,230.844,52.5643,52.2669,222.071,53.0581,52.1046,211.712,53.1996,51.6342,203.701,52.8235,51.2838,194.087,52.5799,50.8798,185.805,51.5894,50.3415,176.891,50.4218,49.7627,169.149,48.7651,49.7205,159.414,47.0583,49.0318,151.391,44.9846,48.7612,143.04,42.5836,48.3619,134.205,39.762,47.7081,126.955,36.7539,47.3851,118.026,33.6857,46.9545,110.635,29.8996,46.4834,102.185,26.3355,46.3253,94.1413,22.4033,45.8547,86.1792,18.0617,45.3416,78.9554,13.3974,44.833,71.8823,8.45309,44.5791,64.065,3.65306,43.9654,56.605,3.36904,43.4986,47.9764,7.58823,42.7713,40.1082,11.2912,42.2127,31.9079,15.0234,41.6253,23.6892,18.102,41.0416,15.549,21.0868,40.4119,7.79584,23.7095,39.5736,0.532121,25.4495,39.323,-8.42537,27.9968,38.5892,-15.8162,29.3427,38.08,-23.5448,30.6582,37.568,-31.4396,31.7105,36.8075,-38.6879,32.2953,36.1999,-46.2753,32.5588,,,,,,,,,,,,,,,
