72.3172,300.261,40.1137,71.5147,286.618,39.7062,70.7492,274.97,38.8556,70.0212,262.584,38.0198,69.0979,249.511,37.4626,68.4209,240.616,35.5765,67.1055,229.638,34.2395,66.3049,218.18,32.7141,65.5408,207.229,31.0547,65.0357,195.865,29.2555,64.1618,184.007,27.5981,63.1056,173.528,25.2277,62.2921,163.517,22.7747,61.3447,153.067,20.2995,60.8329,142.429,17.7704,59.9562,132.833,14.8357,59.171,122.261,12.1539,58.4765,110.894,9.56824,57.5388,102.375,6.11108,56.8413,93.0196,2.24088,56.1537,83.0248,1.47453,55.3974,74.7132,3.96955,54.5432,66.7412,6.22513,53.9411,58.2804,8.30917,53.2848,49.788,10.5271,52.5295,41.6203,11.9711,51.8275,33.8585,13.2359,51.1588,25.3493,14.7602,50.5375,17.2742,15.8594,49.6988,9.75919,16.3599,49.1689,1.4814,17.1379,48.4041,-5.9657,17.2443,47.5956,-13.1619,17.0183,47.2439,-21.3964,17.0713,46.4086,-29.0675,16.5113,45.8269,-36.6087,16.5335,45.1584,-43.8107,15.4676,,,,,,,,,,,,,,,
72.0503,295.911,40.796,71.0091,282.394,40.6473,69.7631,272.075,40.0955,68.822,259.775,39.249,67.6936,247.918,38.7125,66.6152,236.629,37.7422,65.8425,223.73,37.0054,64.8716,212.469,35.6847,63.9495,201.678,34.4466,63.0878,190.437,33.0621,62.2918,178.825,31.764,61.0954,169.313,29.9798,60.1849,158.632,27.8942,59.3529,147.649,26.1483,58.5261,137.885,23.7523,58.0019,126.536,21.733,56.9002,117.469,18.9501,56.2801,107.024,16.7393,55.4925,97.5527,13.9934,54.7667,87.8877,10.9728,54.1018,78.0773,7.72101,53.511,68.2038,4.75703,52.7646,59.1213,1.2136,52.0425,50.7056,1.56001,51.4758,42.5172,4.16987,50.8967,33.9305,6.80076,50.366,25.8326,9.16763,49.6395,18.024,11.1079,49.0396,9.97013,12.9467,48.38,2.2709,14.3989,47.9822,-5.82025,15.8002,47.2564,-13.1381,16.6464,46.7377,-21.0599,17.6785,46.5066,-28.95,18.2387,45.7505,-36.2147,18.8832,45.0087,-43.4647,18.9372,,,,,,,,,,,,,,,,,,
72.8703,307.286,40.6025,72.0448,294.668,40.2139,71.2548,281.397,39.2905,70.263,267.364,38.9082,69.5499,256.582,37.6259,68.6373,245.016,36.3952,67.765,233.966,34.997,66.9533,221.273,33.6471,66.1683,210.209,31.9475,65.4314,198.672,30.1216,64.7614,185.86,28.4091,63.6696,176.174,25.9945,62.8842,164.423,24.1426,62.5844,152.522,24.7779,61.0029,143.925,19.064,60.1768,132.881,16.7222,59.3871,122.338,13.9906,59.3547,109.433,15.5103,57.7815,101.911,8.26265,57.6517,90.1665,9.52262,56.2413,81.4227,1.83529,55.634,72.0979,2.2981,54.8128,63.7719,4.81318,53.9412,55.3597,7.29872,53.3318,46.618,9.88436,52.6638,37.8743,11.9996,51.9273,29.5619,13.9176,51.155,21.2515,15.4467,50.5137,12.7497,17.0095,50.8522,3.25706,20.4623,48.9983,-3.46375,19.0266,48.4511,-11.8797,19.8431,47.697,-19.4815,20.0519,46.9865,-27.2372,20.1465,46.2607,-34.2516,19.4882,47.0764,-43.8427,23.6723,,,,,,,,,,,,,,,,,,
74.1338,293.166,41.7211,74.303,278.639,41.7234,73.9829,267.418,41.0758,74.1522,255.545,40.4105,73.836,243.03,39.7643,73.9919,231.227,38.9083,74.1377,220.026,37.6468,73.8472,210.22,36.4957,74.1733,197.391,33.3363,74.0885,185.763,33.7911,74.0065,175.688,32.3859,74.1036,163.733,30.8286,74.0134,153.886,28.6045,73.9148,143.033,26.511,74.1739,132.128,24.5288,74.2356,121.105,22.5223,74.1292,111.799,19.5677,74.0123,101.187,17.374,73.9008,91.6305,14.4643,73.9379,81.5291,11.6225,73.9633,71.439,8.69661,73.8349,61.7903,5.53243,73.8465,52.2128,2.31183,73.7633,44.0642,4.98195,73.6764,35.6451,7.59211,73.4621,27.3426,9.98084,73.3807,19.2609,12.1186,73.1828,11.5979,13.7904,73.1009,3.29416,15.6105,72.9138,-4.28402,16.8699,72.8334,-12.3783,18.0687,72.6545,-20.0053,18.9337,72.4873,-27.3237,19.9125,72.4113,-35.0465,20.3831,72.2483,-42.6282,20.961,71.9242,-49.3587,20.8293,,,,,,,,,,,,,,,,,,
73.6011,290.37,41.9038,73.2833,275.889,42.1733,72.7439,264.695,41.7821,72.46,250.486,41.5325,72.1948,239.303,40.9084,71.939,228.656,39.8593,71.4722,217.409,38.8461,71.2447,204.776,38.054,70.8151,194.619,36.7289,70.6114,182.341,35.2083,70.2196,171.471,33.8123,69.459,161.024,32.1337,69.4902,149.755,30.1123,69.1538,138.954,28.0624,68.8379,128.009,25.9715,68.3571,118.181,23.4887,68.067,108.221,20.6365,67.4694,98.618,18.1702,67.3835,88.4954,15.3689,67.1607,77.7984,12.6942,66.924,68.5589,9.19545,66.7327,57.9524,6.42524,66.3766,49.0552,2.70541,66.1425,40.7894,5.19532,66.0874,32.0027,8.21835,65.9124,23.7345,10.9488,65.6189,16.2235,13.1278,65.5045,7.67682,15.4739,65.5174,-0.536349,17.5734,65.3163,-8.32814,19.2755,65.1436,-16.1593,20.6401,65.0977,-23.8986,21.8831,65.0796,-31.7588,23.0711,64.8764,-39.2997,23.4527,64.8086,-46.729,24.371,,,,,,,,,,,,,,,,,,,,,
71.0175,284.757,42.0424,70.0223,273.085,41.6623,69.5628,260.794,41.0055,68.6432,250.155,40.2036,68.0041,238.865,39.404,67.1887,225.895,38.6093,66.1565,216.598,37.2798,65.6525,203.828,36.1399,64.4822,195.277,34.3154,63.8636,182.625,33.35,63.0126,173.131,31.2638,62.2575,161.585,29.2944,61.4944,152.108,26.8567,60.8141,141.53,24.7718,60.1943,130.737,22.8433,59.397,121.026,20.1412,58.6379,111.702,17.4265,57.8027,101.488,14.8023,57.3242,91.8375,11.9763,56.5741,81.8998,8.61785,55.8657,72.3844,5.33298,55.3003,62.4542,3.96219,54.3911,54.5746,6.56394,53.804,45.4872,9.5093,53.1003,37.2435,11.8615,52.5135,28.7129,14.1901,51.8555,20.5979,16.181,51.1665,12.5265,17.9117,50.7388,4.05703,19.6567,50.1032,-3.80966,20.6881,49.4946,-11.8061,21.8144,49.0065,-19.8489,22.7949,48.4164,-27.8068,23.3903,48.0697,-35.8703,24.0096,47.2165,-42.7422,24.1433,,,,,,,,,,,,,,,,,,,,,
71.8016,301.182,42.0691,71.2723,288.807,41.9135,70.7633,278.358,41.3004,70.5293,264.594,40.8444,69.7865,261.214,38.7478,69.6105,242.574,38.7159,68.9479,232.755,37.5239,68.558,220.214,36.5435,68.1752,209.33,34.9769,67.596,198.876,33.2901,67.2595,188.002,31.6747,66.5346,177.516,29.9732,66.0303,167.558,27.5402,65.5759,156.431,25.4577,65.0064,152.568,21.593,64.7123,136.406,20.7134,64.1774,132.096,16.3628,63.5852,117.248,15.4912,63.0677,113.187,10.5125,62.7528,97.8746,9.58993,62.105,93.3955,4.15186,61.8532,78.9081,2.88627,61.4294,69.6244,5.34712,60.4453,67.1872,4.65233,60.3464,53.3264,9.11387,59.6292,49.8459,8.58978,59.1958,41.5964,9.82441,58.5407,33.6816,11.079,58.5739,20.163,14.6859,57.9215,12.6082,15.4057,57.1096,9.24593,13.5193,56.5666,1.51592,13.705,56.6591,-11.1623,16.6668,55.7012,-14.1401,13.778,55.6847,-26.1218,15.5502,54.9957,-29.6886,13.3005,54.3802,-37.1977,12.5362,53.8859,-44.3853,11.1526,,,,,,,,,,,,
70.9976,294.625,39.9715,70.4874,282.67,39.0882,70.2568,267.504,38.1452,69.287,259.131,36.4457,68.6209,246.307,35.4441,68.4573,233.081,34.4693,68.0719,220.56,32.8796,67.7017,208.68,30.9377,66.9043,199.133,28.9195,66.3973,186.349,27.4315,65.8914,175.14,24.7866,65.2188,164.354,22.5184,64.7782,153.333,19.9904,64.1875,142.025,17.4721,63.8001,131.307,14.5321,63.256,121.011,11.6127,62.7669,109.914,8.60954,62.4449,99.9809,5.21132,62.004,89.2821,1.65652,61.6622,79.8811,2.62944,61.2568,70.582,5.74531,60.897,61.3641,8.57872,60.4008,53.0432,10.7917,59.9984,43.9631,13.1648,59.6454,35.0477,15.3118,59.3388,26.3157,17.2516,58.7929,18.2777,18.4899,58.4845,9.52682,20.0344,58.2208,1.02441,21.3158,57.8904,-7.31455,22.174,57.391,-15.2614,22.7712,57.0819,-23.4296,23.1524,56.7549,-31.5502,23.5751,56.1244,-37.3152,21.7803,55.8126,-47.0777,23.3017,,,,,,,,,,,,,,,,,,,,,
71.268,304.11,41.3665,70.4851,292.969,41.0127,69.9986,279.632,40.8509,69.0263,269.482,40.0404,68.0878,259.748,38.7759,67.7053,245.716,38.1642,67.1039,233.495,37.4018,66.4084,214.559,37.9004,65.5434,210.719,34.9351,64.8164,200.086,33.4853,64.1564,188.088,32.106,63.5068,177.55,30.2006,62.9218,165.836,28.2098,62.1363,156.174,25.9558,61.6098,145.466,23.6453,61.1089,135.235,21.2922,60.6696,124.113,18.7714,60.2035,114.781,15.8194,59.8521,103.425,13.3713,59.4407,94.3193,10.1255,58.9366,84.4267,7.03353,58.4703,74.4254,3.56151,58.0141,65.3787,0.425901,57.7566,56.7882,3.41279,57.4352,47.7967,6.52173,57.1089,39.7182,8.9786,56.8888,31.0149,11.8538,56.532,23.0796,13.9012,56.2483,14.9224,15.8062,55.9016,6.88291,17.5699,55.7363,-1.20892,19.1838,55.3781,-8.95638,20.3518,55.2409,-17.1869,21.5958,54.7879,-24.6623,22.1341,54.535,-32.2896,22.7729,54.3927,-40.2814,23.2966,54.1134,-47.8415,23.671,,,,,,,,,,,,,,,
71.5341,304.133,41.3604,71.0056,293.024,40.9992,70.5014,281.035,40.6191,70.0287,267.041,40.4395,69.5742,255.016,39.8254,69.1325,244.722,38.8014,68.2442,234.793,37.3767,68.086,223.239,36.1772,67.4819,213.173,34.4098,67.3671,200.675,33.3334,66.8124,190.594,31.2991,66.5092,179.221,29.5642,65.794,169.956,27.1366,65.5499,157.964,25.2438,65.0977,148.034,22.6859,64.6644,138.508,20.0792,64.2927,127.335,17.7004,63.7126,118.558,14.4928,63.3506,108.914,11.1529,62.8586,99.0279,8.08016,62.7362,88.5704,4.92188,62.1146,79.4528,1.27586,61.951,70.1473,2.45686,61.5316,61.8555,5.30452,61.1523,53.5526,7.75486,60.9746,44.9714,10.4326,60.6718,36.7923,12.436,60.2859,28.6647,14.4102,59.9195,20.9427,15.7792,59.6163,13.0036,17.1711,59.3541,5.21388,18.4276,59.0163,-2.51896,19.2506,58.8814,-10.7854,20.281,58.4078,-18.0108,20.6561,58.1322,-25.7418,20.969,57.5861,-33.0317,20.7152,57.44,-40.7026,20.9177,57.1728,-48.4374,20.7095,,,,,,,,,,,,
71.0019,298.567,40.9122,70.2353,286.298,40.5346,69.5117,273.248,40.3999,68.827,259.681,39.7495,68.1418,251.501,38.5437,67.2737,240.139,37.315,66.6878,228.194,36.3574,65.8895,217.833,34.8069,65.1205,207.909,32.8904,64.4005,197.399,31.0656,63.7516,185.514,29.5533,63.1358,174.2,27.9372,62.1049,164.954,25.2218,61.5485,154.569,23.041,60.825,144.57,20.4278,60.1872,133.566,18.2147,59.5437,123.734,15.195,58.906,114.924,12.1325,58.0132,105.081,9.20372,57.3134,95.6738,5.74657,56.5179,86.0113,2.42224,56.1656,76.5181,1.8038,55.6198,68.1469,4.92399,54.9603,60.1244,7.45354,54.3762,52.0732,9.91451,53.8316,44.4331,12.1165,53.4143,36.006,14.3469,52.6846,28.9785,15.7497,52.2792,20.6201,17.5275,51.7572,12.96,18.7359,51.166,5.62561,19.7103,50.571,-2.01685,20.4359,50.0547,-9.54504,20.992,49.6391,-17.2184,21.3324,48.8335,-24.2617,21.2792,48.2668,-31.6401,21.0025,47.8248,-39.0131,20.9154,47.4295,-46.7053,20.4654,,,,,,,,,,,,
98.2489,296.322,41.0191,98.5676,283.278,40.7673,99.2022,272.182,40.0649,99.495,260.41,39.3523,99.9342,248.039,38.878,100.432,237.406,37.9923,100.846,226.271,36.8806,101.385,214.674,36.0193,101.559,204.649,34.3487,102.006,193.302,32.9249,102.096,183.36,31.1787,102.517,173.083,29.4966,102.669,162.552,27.4907,103.014,152.552,25.1916,103.532,143.034,22.8087,103.9,132.654,20.5584,104.073,122.78,18.256,104.496,113.979,15.1502,104.772,104.443,12.4162,105.087,94.3267,9.53516,105.454,85.2137,6.28415,105.839,75.6099,3.27526,106.22,67.0144,1.52401,106.441,59.1527,4.07942,106.742,51.3665,6.35988,107.053,43.3193,8.55714,107.299,35.3986,10.3695,107.609,27.6513,11.9527,107.85,20.0659,13.336,108.079,12.9241,14.3894,108.335,5.16515,15.4443,108.52,-1.92618,15.8516,108.834,-9.45675,16.3978,109.192,-16.7314,16.6035,109.386,-23.8177,16.4274,109.73,-30.9613,16.3015,109.871,-38.0432,15.9694,110.112,-45.0244,15.2387,,,,,,,,,,,,
105.784,284.203,40.3063,104.678,271.968,39.8077,103.551,259.176,39.0474,102.486,247.027,38.0923,101.33,233.367,37.1226,100.369,225.476,35.4508,99.1005,212.933,34.3991,98.2765,200.175,32.9497,97.2918,188.085,31.3866,96.1587,176.598,29.7211,95.0403,164.911,27.7498,94.1773,153.831,25.5047,93.3149,142.594,23.2104,92.1784,132.513,20.6966,91.1973,121.654,18.1735,90.0621,110.693,15.4994,89.1216,99.7509,12.8552,88.0736,89.3166,9.91152,87.1125,79.8519,6.47524,86.2709,69.4164,3.22063,85.4731,59.5045,0.0508899,84.6411,49.7502,2.6514,83.8679,40.6161,4.81092,83.0144,31.9958,6.59934,82.4035,22.6285,8.42202,81.607,14.1143,9.90142,80.733,5.74154,10.8928,79.8938,-2.66937,11.8211,79.2862,-11.4731,12.832,78.5993,-20.2209,13.4925,77.8736,-28.2261,13.7567,76.9077,-36.0686,13.7979,76.3418,-44.2605,13.6276,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.578,285.442,40.8796,103.988,273.051,40.6266,103.432,261.284,40.141,102.679,250.134,39.1955,102.109,238.359,38.4991,101.574,224.118,37.9661,100.997,212.637,37.0919,100.457,201.736,35.8326,99.8123,192.242,34.023,99.3518,179.826,32.6386,98.7087,170.427,30.5792,98.2502,158.448,28.9766,97.5081,147.798,26.7227,97.0375,138.341,24.4013,96.6197,127.408,22.217,96.1035,117.608,19.6278,95.6485,106.574,17.0582,95.1712,95.6005,14.6875,94.8167,86.197,11.4308,94.3525,75.8016,8.6329,93.8055,66.3404,5.37658,93.2541,56.8598,1.75984,92.9291,47.7862,1.53923,92.5502,39.1103,3.85023,92.1611,30.6403,6.06554,91.7039,21.7334,8.26228,91.2169,13.9422,9.64121,90.8278,5.02394,11.4814,90.2939,-2.87803,12.4918,89.9381,-10.9481,13.5189,89.533,-19.1655,14.4893,89.0341,-27.1403,14.8673,88.7385,-34.6857,15.2545,88.1739,-42.7422,15.4795,,,,,,,,,,,,,,,,,,,,,,,,
103.823,285.562,40.6125,103.667,271.919,40.3196,103.613,260.218,39.594,103.474,247.92,39.1069,103.44,237.373,37.974,103.394,224.219,37.2554,103.302,213.776,35.7419,103.28,201.958,34.4697,103.187,189.889,33.2483,103.313,178.497,31.6801,103.31,168.466,29.8096,103.382,157.461,27.6135,103.259,146.99,25.5474,103.449,136.409,23.3978,103.399,125.733,21.0155,103.472,115.039,18.4206,103.599,105.458,15.7905,103.607,95.2831,13.1806,103.669,84.6624,10.4447,103.642,75.0373,7.05676,103.713,65.4659,3.73986,103.765,55.1691,0.747474,103.806,47.1093,3.19436,103.88,38.8388,5.55502,103.847,30.434,7.97181,103.93,21.6906,10.2926,103.964,13.2507,12.2288,104.046,5.62035,13.5298,104.06,-2.49905,14.951,104.102,-10.5234,16.0909,104.059,-18.4403,16.9935,104.106,-26.3799,17.6781,104.046,-33.773,18.1565,104.11,-41.784,18.6095,103.959,-49.4868,18.4029,,,,,,,,,,,,,,,,,,,,,
103.66,286.908,40.3989,103.34,274.413,40.1595,102.892,263.826,39.226,102.779,251.369,38.5004,102.445,239.566,37.5767,102.212,229.391,36.2682,101.847,217.689,34.9637,101.497,206.541,33.7326,101.533,195.1,32.1047,101.158,184.209,30.3627,100.872,174.651,28.3078,100.416,163.207,26.339,100.24,153.089,24.0859,99.9559,142.063,21.9658,99.6929,131.605,19.5973,99.3905,122.867,16.417,99.1072,112.729,13.8116,98.7918,102.52,11.0384,98.5478,93.3286,7.88418,98.2237,83.5305,4.6476,97.9204,74.1803,1.11608,97.7199,66.0582,2.52978,97.5212,57.2311,5.2145,97.3382,48.9393,7.43941,97.1265,40.7668,9.42638,96.9298,33.0657,11.0261,96.6701,25.1417,12.4663,96.4786,17.0986,13.7418,96.3487,9.00388,14.8639,96.2283,1.39344,15.5765,96.0496,-6.27646,16.086,95.7854,-14.1723,16.5508,95.645,-21.592,16.4749,95.4959,-29.3739,16.2184,95.4823,-36.8947,16.227,95.1102,-44.6035,15.7662,,,,,,,,,,,,,,,,,,
