73.177,300.794,41.2496,72.3667,286.932,41.8901,71.3527,273.681,42.7698,70.8772,260.031,43.0585,69.9397,250.549,42.7555,69.5265,237.043,42.5418,69.366,223.27,42.3068,68.9785,212.262,41.284,68.8365,199.901,40.4735,68.6874,189.124,38.9008,68.758,177.191,37.3706,68.8159,165.911,35.1387,69.0637,155.216,33.4156,69.4901,142.954,31.3972,69.8793,132.063,28.7783,70.4196,121.133,26.1336,70.7536,110.711,22.9714,71.5557,100.368,19.6265,72.3068,88.9526,16.5736,73.1586,78.7063,12.8734,73.9554,68.9535,8.77242,74.9896,59.3094,4.61143,76.0889,49.3514,0.639955,77.0229,41.0711,4.28818,78.1447,33.0977,7.96723,79.174,25.2913,11.1703,80.3625,17.7541,14.0219,81.6459,9.61855,16.8825,82.9431,2.08994,19.2804,84.1268,-5.19781,21.3112,85.5744,-12.8076,23.2088,86.8889,-20.1189,24.6804,88.4326,-27.4081,25.9292,89.8332,-34.4033,26.7309,91.5341,-41.7589,27.5574,93.0669,-48.7254,28.0844,,,,,,,,,,,,
72.3721,290.98,41.7598,71.3497,277.519,42.6482,70.3741,266.077,42.7906,69.4445,255.104,42.9377,68.5603,243.527,42.5706,68.4281,229.36,42.3297,67.8525,216.951,41.7209,67.2816,207.134,40.5564,67.185,195.039,39.3592,66.8759,184.401,37.8546,66.7953,172.648,35.9893,66.9034,161.558,33.6326,67.0058,150.997,31.414,67.3076,138.87,29.1348,67.382,129.357,26.2635,67.8068,119.074,23.1844,68.383,108.129,19.9628,69.0854,97.8026,16.7549,69.7355,88.4941,12.871,70.5121,77.6312,9.35402,71.2314,67.7899,5.23419,72.1953,58.499,0.848303,73.3094,50.3992,4.05654,74.3483,42.4599,7.54215,75.5668,34.3805,10.8381,76.6978,26.8162,13.648,77.9591,18.5405,16.487,79.1345,11.1157,18.7319,80.4179,3.3952,20.7464,81.7973,-4.23169,22.6277,83.0564,-11.6037,24.0768,84.5625,-19.2088,25.5292,85.8503,-26.3537,26.4064,87.2106,-33.1881,26.8315,88.8569,-40.7573,27.5279,90.2737,-47.8172,27.7687,,,,,,,,,,,,
73.164,298.211,40.3496,72.6134,285.936,40.5202,72.3351,271.711,40.6079,72.0678,259.591,39.7409,71.3388,249.091,38.9717,71.5685,235.896,37.8898,71.3343,224.362,36.6871,71.5484,212.476,35.2872,71.5313,202.136,33.1098,71.7215,191.376,30.8055,72.1031,178.563,28.8199,72.2627,168.056,26.1441,72.7925,156.571,23.4071,73.293,146.401,20.2222,73.9442,136.04,16.8269,74.5544,125.495,13.4601,75.4831,116.164,9.28161,76.3409,105.449,5.81259,77.0109,96.8637,0.813469,78.1311,88.024,4.19825,79.0245,79.6992,7.72626,80.0138,71.9065,10.8641,80.9114,63.6806,14.0399,82.0189,55.5997,16.7149,83.0552,48.009,19.0823,84.1219,40.15,21.1957,85.2502,32.7772,22.764,86.367,24.9088,24.4003,87.6273,17.3009,25.791,88.713,10.3655,26.5053,89.9737,2.85052,27.1833,91.206,-4.65676,27.7206,92.6191,-12.0902,27.8865,93.9076,-19.3004,27.6535,95.3462,-26.3688,27.3263,96.5645,-33.2746,26.4934,98.1674,-38.2766,26.1282,99.439,-47.6332,24.8671,,,,,,
73.1646,296.596,41.3846,72.1082,284.223,42.0703,71.3535,271.179,42.6818,70.6308,260.087,42.5695,69.9474,248.267,42.6746,69.5197,237.149,41.8328,69.1305,224.345,41.6636,68.9634,213.343,40.4199,69.033,200.958,39.6201,68.8805,190.109,38.2742,69.1511,177.329,36.7271,69.1933,166.838,34.5184,69.4377,155.332,32.9952,69.6507,145.171,30.2379,70.2191,134.197,27.7991,70.7502,123.784,24.9645,71.2458,113.867,21.584,71.8784,103.871,18.2243,72.6304,93.2935,14.7656,73.4906,83.2938,11.0067,74.4504,73.8025,6.80241,75.4925,63.8886,2.91797,76.648,55.6644,2.04526,77.8609,47.1145,5.80024,79.1218,39.1794,9.13505,80.2961,31.7373,11.9792,81.711,23.5543,14.8425,83.0217,15.9202,17.2547,84.3398,8.51457,19.2707,85.8276,0.636472,21.3016,87.2032,-6.73019,22.7452,88.7296,-14.2115,23.9873,90.219,-21.3684,24.9407,91.7951,-28.7541,25.7469,93.5225,-36.2331,26.3992,95.0235,-43.2835,26.3129,,,,,,,,,,,,
73.1724,299.408,41.2045,72.3667,286.932,41.8901,71.6006,273.762,42.5064,70.8647,263.815,42.1865,70.4104,250.704,42.2514,70.2082,238.359,41.8411,70.0202,225.572,41.4284,69.6072,215.48,40.221,69.6562,203.009,39.2002,69.9109,190.357,38.003,69.9356,180.088,36.1024,70.3536,168.761,33.8512,70.556,158.713,31.7468,70.932,147.708,29.1653,71.2836,137.94,26.3485,71.969,126.722,23.6922,72.6098,116.71,20.2828,73.54,105.497,17.1098,74.0951,95.8895,13.426,75.0823,85.8063,9.80039,75.7024,76.1154,5.94296,76.4406,67.3174,0.953642,77.5863,58.7347,3.57916,78.6587,50.8045,7.23069,79.7697,42.626,10.5643,80.9355,35.0181,13.5191,82.1027,26.9232,16.486,83.3089,19.3801,18.85,84.5134,11.7741,21.0856,85.8222,4.18246,23.0565,87.0372,-2.94502,24.4449,88.4014,-10.4754,25.7566,89.7431,-17.6893,26.7707,91.114,-24.9954,27.5291,92.4976,-32.3236,28.0577,94.0102,-39.8635,28.6463,95.4236,-46.427,27.8619,,,,,,,,,
72.1131,290.959,41.7655,70.8387,278.9,41.93,69.8762,266.151,42.0505,68.9552,255.2,41.9708,68.3345,241.371,41.7875,67.7361,229.393,41.1979,67.1636,218.015,40.1993,66.6284,206.201,39.0179,66.1038,195.89,37.5021,65.8088,185.227,35.2003,65.7706,172.552,33.399,65.7202,161.35,31.5264,65.6613,150.708,28.9935,65.6148,139.844,26.4287,65.9273,128.937,23.4464,66.1943,119.832,20.0537,66.4984,108.068,17.1644,66.9163,98.1191,13.5279,67.3142,88.0778,9.81109,68.1587,77.6405,6.02226,68.4778,68.9669,1.41385,69.4573,60.0092,3.52839,70.2472,52.1308,6.98433,71.2599,43.6425,10.4534,72.067,36.0119,13.2633,73.0678,27.9014,16.0886,74.1127,20.0213,18.4796,75.082,12.6559,20.593,76.0768,4.90606,22.3903,77.2017,-2.75052,24.1855,78.3357,-10.1489,25.4302,79.5566,-17.6769,26.5104,80.6805,-24.7476,27.0303,81.8582,-32.0654,27.5603,83.2488,-39.4748,27.9668,84.3917,-46.0732,27.3051,,,,,,,,,,,,
72.9012,296.634,41.1216,72.3598,283.008,41.7566,71.5966,271.364,41.9088,71.1113,259.101,41.7667,70.8932,245.109,42.0392,70.4501,233.039,41.4169,70.2504,221.602,40.5998,70.0619,209.744,39.5825,70.0932,197.615,38.1642,69.9106,186.959,36.4411,70.138,176.039,34.5709,70.554,163.311,32.7747,70.7434,153.523,30.1428,71.1092,142.77,27.6424,71.8101,131.294,25.0945,72.2937,121.656,21.9634,73.0852,111.328,18.8343,73.8284,101.492,15.1928,74.836,90.6015,11.9973,75.6301,80.7435,8.3283,76.5277,71.3688,4.04811,77.9401,61.3287,1.02742,79.0264,53.6046,4.30484,80.279,45.2621,7.76409,81.5622,37.1346,10.8688,82.8857,29.5627,13.4773,84.1896,21.5329,15.9883,85.7214,13.5411,18.1983,87.0257,6.03491,19.9168,88.5069,-1.65881,21.531,90.0482,-9.26455,22.8177,91.555,-16.5684,23.7021,93.047,-24.1412,24.5634,94.6603,-31.5015,25.06,96.2581,-39.3044,25.5723,97.7471,-45.9416,25.3929,,,,,,,,,,,,
72.6328,292.408,41.5317,71.5952,281.62,41.7348,71.1034,268.771,42.0948,70.1429,258.962,41.7993,69.7111,245.062,41.1215,69.0563,235.108,40.3657,68.8999,222.481,39.7752,68.7475,210.545,38.7818,68.601,199.204,37.6352,68.6733,186.729,35.8793,68.7252,176.594,33.8447,68.7835,165.303,31.706,69.2178,153.918,29.2754,69.4275,144.506,26.2207,70.0039,132.834,23.722,70.3584,123.029,20.4471,70.8629,113.084,16.9997,71.8369,102.008,13.7904,72.4276,92.4946,9.89315,73.2938,82.4624,6.09547,74.1041,72.869,1.54562,75.3553,64.3622,3.67455,76.1176,57.2102,6.86709,77.3475,48.5886,10.1472,78.3666,40.8806,13.0513,79.5546,33.0002,15.6606,80.7593,25.0002,18.1362,81.9844,17.2349,20.2012,83.2241,9.70219,21.8931,84.5316,1.66194,23.6319,85.848,-5.80577,24.9002,87.1549,-13.0274,25.6604,88.5078,-20.3737,26.2868,89.9633,-27.9237,26.8866,91.3053,-35.0044,26.8912,92.7016,-41.8762,28.442,94.34,-49.5874,26.6072,,,,,,,,,
72.8964,293.789,41.5693,72.1082,281.52,42.5018,71.8475,267.536,42.5366,71.115,259.007,42.2643,70.897,245.027,42.5213,70.6786,234.105,41.6793,70.4746,222.595,41.0811,70.5005,210.689,40.4825,70.7343,199.44,39.6976,70.7464,187.858,38.3177,70.9496,177.776,36.203,71.1435,167.325,34.1851,71.7106,155.914,32.6334,72.2373,145.852,29.8408,72.7374,136.243,27.1938,73.5534,125.202,24.69,74.3273,115.96,21.2323,74.8952,107.068,17.786,76.0498,95.9551,14.7703,76.8612,87.9331,10.2909,77.8937,77.8166,6.6924,79.1538,67.7944,2.523,80.2385,59.9257,2.65857,81.5289,52.4263,6.11014,82.822,44.2552,9.59588,84.1805,36.9954,12.3784,85.5407,29.5227,15.0323,86.9144,22.2251,17.3956,88.3932,14.8369,19.4945,89.8388,7.38516,21.3596,91.4129,0.453282,22.7221,93.0201,-6.73449,23.9043,94.6693,-13.8526,24.9003,96.2454,-20.9116,25.639,97.9463,-27.8494,26.0167,99.6575,-34.6898,25.992,101.541,-41.7928,25.9688,103.335,-48.5185,25.778,,,,,,
73.1387,286.96,42.1331,72.8534,275.167,42.5153,72.3356,263.916,42.642,72.3155,250.901,42.673,72.2948,238.585,42.4737,72.0481,229.02,41.6783,72.4688,215.898,40.9952,72.6529,204.427,40.177,73.0318,193.606,38.7584,73.382,181.595,37.1703,73.9124,171.087,35.2763,74.414,161.083,33.0866,75.0636,150.113,30.7966,75.8589,139.743,28.2474,76.7792,129.263,25.4637,77.6608,119.928,22.2777,78.6421,109.857,19.1021,79.7205,99.7495,15.5973,80.8832,89.6648,12.3072,82.0202,81.0463,7.97246,83.2171,71.8676,3.75944,84.621,62.868,1.3619,85.9051,54.8732,5.3616,87.2463,47.4072,8.79057,88.6119,40.0659,12.022,89.9971,32.8365,14.7908,91.491,25.4622,17.4022,92.9481,17.9815,19.8689,94.429,10.9884,21.7912,95.9787,3.96035,23.5907,97.5841,-3.08734,25.044,99.2276,-10.095,26.2869,100.831,-16.8651,27.1312,102.583,-23.9041,27.9046,104.216,-30.5175,28.1458,105.946,-37.0018,28.1685,107.634,-43.3605,29.5222,,,,,,,,,
72.8851,289.759,41.4358,72.0986,277.824,41.592,71.8391,265.293,41.4426,71.3535,253.317,41.3169,71.1225,240.885,40.6856,70.8983,230.164,39.6615,70.9128,217.861,39.0843,71.1387,205.317,38.072,70.925,195.222,36.3255,71.3361,183.938,34.6065,71.7209,173.237,32.3684,72.086,162.236,30.4501,72.7991,150.405,28.0375,73.471,139.919,25.1936,73.9305,130.554,21.9452,74.7052,120.403,18.871,75.4433,111.329,15.2199,76.2942,101.529,11.6273,77.3909,90.6518,8.15426,78.4578,81.8679,4.08143,79.7384,72.16,1.31669,80.9885,64.7781,4.40502,82.4006,56.6409,7.86448,83.7006,48.6101,10.9932,85.0514,41.107,13.6207,86.4264,33.7319,15.9611,87.9206,26.2133,18.1714,89.4157,18.8693,19.9923,90.8791,11.4259,21.5982,92.3603,4.47569,22.8498,93.993,-2.71795,24.0234,95.597,-9.70656,24.6857,97.2085,-16.8673,25.2146,98.8102,-23.5551,25.3949,100.566,-30.5171,25.3689,102.451,-37.171,24.9471,104.066,-44.0481,24.5274,,,,,,,,,
73.1436,289.784,41.4293,72.3515,279.185,41.368,72.0863,265.277,41.687,71.832,253.381,41.3013,71.3567,241.993,40.9504,71.3549,230.205,39.8772,71.3583,217.886,39.5191,71.5713,205.354,38.4928,71.5589,194.385,36.9216,71.9537,183.143,35.3999,72.3225,173.33,32.9493,72.8628,160.807,31.5933,73.3705,150.503,29.1671,74.2084,139.37,27.0468,74.8232,129.443,24.134,75.9107,118.856,21.3663,76.7675,108.768,18.4239,77.7402,99.1976,14.7699,79.1172,89.1524,11.4973,80.1044,79.5121,7.79574,81.3073,69.4783,4.20244,82.6241,60.9294,0.853196,83.9482,52.5848,4.6014,85.3211,44.8216,7.93509,86.5812,37.1731,10.9518,88.0206,30.0567,13.4692,89.5436,22.4667,15.8796,91.0293,14.8074,18.1613,92.5319,7.65766,19.9116,94.1034,0.487676,21.4385,95.7266,-6.65585,22.7561,97.4219,-13.538,23.6499,99.0061,-20.5923,24.4124,100.745,-27.3291,24.7983,102.571,-34.4203,25.2659,104.36,-41.0616,25.143,106.184,-47.6803,24.8564,,,,,,,,,
73.1679,298.029,41.1598,72.8731,284.36,41.7879,71.8478,272.591,42.1996,71.3567,260.233,42.2968,71.1262,247.391,42.1089,70.9062,235.225,41.7047,70.6957,222.669,40.8416,70.7137,210.785,40.0257,70.9414,198.627,39.0104,71.1536,186.255,37.6201,71.3466,175.416,35.5147,71.7211,163.558,33.2972,71.885,153.028,31.0361,72.5834,141.011,28.6826,73.0618,130.957,25.5531,73.5087,120.724,22.2465,74.433,110.51,18.9198,75.2965,100.211,15.1203,75.9348,89.3169,11.8048,76.8497,79.5586,7.63789,78.0057,69.8666,3.3931,79.248,60.888,1.71685,80.5456,52.5018,5.61343,81.7537,44.6516,8.95964,83.1307,37.014,12.0864,84.5066,29.1975,14.9197,85.8915,21.6017,17.4434,87.3781,13.9592,19.6859,88.8538,6.55963,21.5416,90.3744,-1.04789,23.4063,91.9773,-8.36143,24.6851,93.5907,-15.7854,25.8881,95.2584,-22.8714,26.6868,96.9117,-30.0182,27.2462,98.6956,-37.2977,27.5732,100.343,-44.0981,27.4404,,,,,,,,,,,,
72.3707,293.903,40.7814,71.5884,283.123,40.7335,71.3456,267.699,41.2887,70.8736,254.381,41.3763,70.4257,241.777,41.2305,69.9921,230.936,40.4376,70.2609,216.591,40.0007,70.2996,203.065,39.612,70.1157,192.118,38.4669,70.5426,181.016,36.5046,70.9522,168.013,34.8218,71.3356,156.523,33.263,71.8752,144.27,31.2153,72.558,132.763,29.109,73.1971,122.524,26.2296,73.9602,111.623,23.353,74.6752,101.293,20.1416,75.8047,90.0256,17.1534,76.8594,79.3999,13.8836,77.9965,69.3642,10.0193,79.1856,59.0013,6.1554,80.4257,48.8175,2.12736,81.8256,38.7252,0.314607,83.282,30.6607,3.79184,84.5953,22.471,6.98216,86.1375,14.3518,9.96001,87.5417,6.50561,12.5119,89.0853,-1.71219,15.1754,90.6738,-9.75184,17.4255,92.1371,-17.2452,18.9722,93.8111,-24.7017,20.4024,95.6081,-32.9316,22.1849,97.3979,-40.1751,23.1206,99.0488,-47.4114,23.4941,,,,,,,,,,,,,,,,,,
73.1653,298.137,40.622,72.8704,284.461,41.2647,72.3419,272.788,41.4197,71.8356,260.456,41.2882,72.0641,247.669,41.1098,72.0489,234.418,40.9225,72.028,223.033,39.6406,72.227,210.182,39.0393,72.4109,199.026,37.6363,72.9897,186.737,36.0447,73.3344,175.073,34.3574,74.0454,164.124,32.1456,74.7111,152.973,29.8599,75.5145,141.742,27.3165,76.4407,130.477,24.7364,77.3114,119.817,21.59,78.1578,110.877,17.8667,79.2396,100.132,14.4119,80.5465,88.9912,11.2052,81.6902,80.3821,6.73521,83.0073,70.3153,2.64197,84.3899,60.9316,0.184839,85.9157,52.2786,4.26308,87.3865,44.9707,7.53968,88.9256,36.7389,11,90.489,29.0718,13.7992,92.1386,21.3386,16.4302,93.7663,13.8383,18.6389,95.4511,6.35027,20.7045,97.1797,-1.11128,22.4007,98.8594,-8.27181,23.8678,100.74,-15.5403,25.0042,102.554,-22.5149,25.7543,104.326,-29.5626,26.2658,106.381,-36.6636,26.7992,108.164,-43.5398,26.6039,,,,,,,,,,,,
